Index,Amplitude
6952,-2098132367
6953,-2061885050
6954,-2015968499
6955,-1960598041
6956,-1896033336
6957,-1822577161
6958,-1740573989
6959,-1650408376
6960,-1552503153
6961,-1447317449
6962,-1335344533
6963,-1217109504
6964,-1093166826
6965,-964097729
6966,-830507485
6967,-693022567
6968,-552287711
6969,-408962896
6970,-263720244
6971,-117240874
6972,29788298
6973,176677779
6974,322738727
6975,467286188
6976,609642305
6977,749139497
6978,885123591
6979,1016956888
6980,1144021154
6981,1265720520
6982,1381484274
6983,1490769543
6984,1593063830
6985,1687887426
6986,1774795655
6987,1853380959
6988,1923274812
6989,1984149446
6990,2035719388
6991,2077742800
6992,2110022614
6993,2132407452
6994,2144792342
6995,2147119203
6996,2139377123
6997,2121602410
6998,2093878419
6999,2056335160
7000,2009148694
7001,1952540302
7002,1886775450
7003,1812162543
7004,1729051479
7005,1637832008
7006,1538931905
7007,1432814963
7008,1319978819
7009,1200952619
7010,1076294538
7011,946589161
7012,812444744
7013,674490357
7014,533372941
7015,389754266
7016,244307833
7017,97715717
7018,-49334638
7019,-196153638
7020,-342052774
7021,-486347849
7022,-628362190
7023,-767429820
7024,-902898578
7025,-1034133184
7026,-1160518210
7027,-1281460972
7028,-1396394309
7029,-1504779238
7030,-1606107488
7031,-1699903878
7032,-1785728550
7033,-1863179027
7034,-1931892104
7035,-1991545552
7036,-2041859623
7037,-2082598371
7038,-2113570749
7039,-2134631513
7040,-2145681898
7041,-2146670084
7042,-2137591435
7043,-2118488527
7044,-2089450942
7045,-2050614853
7046,-2002162382
7047,-1944320748
7048,-1877361199
7049,-1801597744
7050,-1717385675
7051,-1625119906
7052,-1525233119
7053,-1418193733
7054,-1304503712
7055,-1184696206
7056,-1059333053
7057,-929002145
7058,-794314672
7059,-655902250
7060,-514413968
7061,-370513335
7062,-224875176
7063,-78182462
7064,68876889
7065,215613242
7066,361338474
7067,505369205
7068,647030001
7069,785656542
7070,920598739
7071,1051223776
7072,1176919088
7073,1297095225
7074,1411188618
7075,1518664226
7076,1619018041
7077,1711779452
7078,1796513454
7079,1872822685
7080,1940349293
7081,1998776610
7082,2047830642
7083,2087281348
7084,2116943724
7085,2136678669
7086,2146393634
7087,2146043062
7088,2135628596
7089,2115199075
7090,2084850304
7091,2044724603
7092,1995010143
7093,1935940060
7094,1867791364
7095,1790883639
7096,1705577544
7097,1612273124
7098,1511407931
7099,1403454972
7100,1288920496
7101,1168341612
7102,1042283776
7103,911338139
7104,776118771
7105,637259786
7106,495412363
7107,351241698
7108,205423881
7109,58642727
7110,-88413432
7111,-235054977
7112,-380594228
7113,-524348678
7114,-665644189
7115,-803818154
7116,-938222605
7117,-1068227250
7118,-1193222431
7119,-1312621982
7120,-1425865977
7121,-1532423357
7122,-1631794420
7123,-1723513164
7124,-1807149473
7125,-1882311135
7126,-1948645676
7127,-2005842022
7128,-2053631948
7129,-2091791344
7130,-2120141260
7131,-2138548749
7132,-2146927489
7133,-2145238188
7134,-2133488768
7135,-2111734328
7136,-2080076886
7137,-2038664899
7138,-1987692570
7139,-1927398933
7140,-1858066737
7141,-1780021116
7142,-1693628066
7143,-1599292727
7144,-1497457486
7145,-1388599901
7146,-1273230462
7147,-1151890193
7148,-1025148122
7149,-893598607
7150,-757858551
7151,-618564509
7152,-476369701
7153,-331940953
7154,-185955563
7155,-39098132
7156,107942648
7157,254477231
7158,399818441
7159,543284697
7160,684203213
7161,821913151
7162,955768717
7163,1085142195
7164,1209426887
7165,1328039956
7166,1440425168
7167,1546055489
7168,1644435565
7169,1735104041
7170,1817635727
7171,1891643590
7172,1956780568
7173,2012741201
7174,2059263062
7175,2096127984
7176,2123163090
7177,2140241599
7178,2147283420
7179,2144255530
7180,2131172130
7181,2108094574
7182,2075131084
7183,2032436242
7184,1980210268
7185,1918698075
7186,1848188125
7187,1769011076
7188,1681538229
7189,1586179789
7190,1483382941
7191,1373629752
7192,1257434910
7193,1135343312
7194,1007927509
7195,875785019
7196,739535524
7197,599817969
7198,457287561
7199,312612698
7200,166471834
7201,19550298
7202,-127462918
7203,-273878397
7204,-419009519
7205,-562175692
7206,-702705535
7207,-839940032
7208,-973235621
7209,-1101967210
7210,-1225531112
7211,-1343347871
7212,-1454864985
7213,-1559559493
7214,-1656940429
7215,-1746551123
7216,-1827971346
7217,-1900819277
7218,-1964753293
7219,-2019473577
7220,-2064723516
7221,-2100290910
7222,-2126008966
7223,-2141757078
7224,-2147461396
7225,-2143095169
7226,-2128678873
7227,-2104280113
7228,-2070013307
7229,-2026039149
7230,-1972563858
7231,-1909838206
7232,-1838156346
7233,-1757854431
7234,-1669309037
7235,-1572935399
7236,-1469185462
7237,-1358545763
7238,-1241535149
7239,-1118702341
7240,-990623365
7241,-857898850
7242,-721151209
7243,-581021720
7244,-438167524
7245,-293258535
7246,-146974308
7247,-843
7248,146972625
7249,293256865
7250,438165872
7251,581020096
7252,721149620
7253,857897304
7254,990621869
7255,1118700901
7256,1241533773
7257,1358544457
7258,1469184232
7259,1572934250
7260,1669307976
7261,1757853462
7262,1838155474
7263,1909837435
7264,1972563192
7265,2026038590
7266,2070012858
7267,2104279776
7268,2128678650
7269,2143095062
7270,2147461404
7271,2141757201
7272,2126009204
7273,2100291262
7274,2064723979
7275,2019474150
7276,1964753974
7277,1900820062
7278,1827972232
7279,1746552105
7280,1656941502
7281,1559560653
7282,1454866226
7283,1343349187
7284,1225532497
7285,1101968658
7286,973237125
7287,839941584
7288,702707128
7289,562177319
7290,419011173
7291,273880070
7292,127464602
7293,-19548611
7294,-166470152
7295,-312611029
7296,-457285913
7297,-599816350
7298,-739533941
7299,-875783479
7300,-1007926020
7301,-1135341880
7302,-1257433542
7303,-1373628455
7304,-1483381721
7305,-1586178652
7306,-1681537180
7307,-1769010120
7308,-1848187266
7309,-1918697317
7310,-1980209615
7311,-2032435698
7312,-2075130649
7313,-2108094252
7314,-2131171923
7315,-2144255438
7316,-2147283443
7317,-2140241737
7318,-2123163343
7319,-2096128351
7320,-2059263540
7321,-2012741789
7322,-1956781263
7323,-1891644388
7324,-1817636626
7325,-1735105035
7326,-1644436649
7327,-1546056659
7328,-1440426419
7329,-1328041282
7330,-1209428280
7331,-1085143651
7332,-955770228
7333,-821914709
7334,-684204812
7335,-543286329
7336,-399820098
7337,-254478906
7338,-107944333
7339,39096446
7340,185953883
7341,331939286
7342,476368057
7343,618562894
7344,757856973
7345,893597073
7346,1025146640
7347,1151888769
7348,1273229103
7349,1388598615
7350,1497456277
7351,1599291601
7352,1693627029
7353,1780020173
7354,1858065892
7355,1927398190
7356,1987691931
7357,2038664369
7358,2080076467
7359,2111734022
7360,2133488576
7361,2145238111
7362,2146927528
7363,2138548903
7364,2120141528
7365,2091791725
7366,2053632441
7367,2005842624
7368,1948646385
7369,1882311947
7370,1807150385
7371,1723514170
7372,1631795516
7373,1532424538
7374,1425867238
7375,1312623317
7376,1193223833
7377,1068228713
7378,938224122
7379,803819718
7380,665645793
7381,524350314
7382,380595888
7383,235056653
7384,88415117
7385,-58641041
7386,-205422202
7387,-351240034
7388,-495410722
7389,-637258175
7390,-776117199
7391,-911336612
7392,-1042282302
7393,-1168340197
7394,-1288919147
7395,-1403453696
7396,-1511406733
7397,-1612272010
7398,-1705576519
7399,-1790882708
7400,-1867790532
7401,-1935939330
7402,-1995009519
7403,-2044724088
7404,-2084849900
7405,-2115198784
7406,-2135628419
7407,-2146043000
7408,-2146393688
7409,-2136678838
7410,-2116944008
7411,-2087281744
7412,-2047831149
7413,-1998777227
7414,-1940350015
7415,-1872823510
7416,-1796514378
7417,-1711780471
7418,-1619019149
7419,-1518665419
7420,-1411189889
7421,-1297096569
7422,-1176920499
7423,-1051225247
7424,-920600262
7425,-785658112
7426,-647031609
7427,-505370844
7428,-361340136
7429,-215614920
7430,-68878575
7431,78180776
7432,224873498
7433,370511674
7434,514412330
7435,655900644
7436,794313105
7437,929000625
7438,1059331586
7439,1184694799
7440,1304502372
7441,1418192467
7442,1525231932
7443,1625118804
7444,1717384662
7445,1801596826
7446,1877360381
7447,1944320032
7448,2002161772
7449,2050614352
7450,2089450552
7451,2118488250
7452,2137591273
7453,2146670037
7454,2145681968
7455,2134631698
7456,2113571048
7457,2082598782
7458,2041860146
7459,1991546183
7460,1931892841
7461,1863179865
7462,1785729487
7463,1699904909
7464,1606108607
7465,1504780441
7466,1396395590
7467,1281462326
7468,1160519629
7469,1034134662
7470,902900109
7471,767431395
7472,628363803
7473,486349492
7474,342054439
7475,196155318
7476,49336324
7477,-97714032
7478,-244306158
7479,-389752607
7480,-533371307
7481,-674488756
7482,-812443183
7483,-946587647
7484,-1076293078
7485,-1200951221
7486,-1319977488
7487,-1432813707
7488,-1538930728
7489,-1637830917
7490,-1729050478
7491,-1812161638
7492,-1886774645
7493,-1952539600
7494,-2009148099
7495,-2056334674
7496,-2093878044
7497,-2121602149
7498,-2139376977
7499,-2147119171
7500,-2144792426
7501,-2132407652
7502,-2110022928
7503,-2077743226
7504,-2035719925
7505,-1984150091
7506,-1923275562
7507,-1853381811
7508,-1774796605
7509,-1687888469
7510,-1593064961
7511,-1490770757
7512,-1381485566
7513,-1265721882
7514,-1144022581
7515,-1016958374
7516,-885125128
7517,-749141078
7518,-609643922
7519,-467287834
7520,-322740394
7521,-176679459
7522,-29789985
7523,117239190
7524,263718571
7525,408961240
7526,552286081
7527,693020971
7528,830505930
7529,964096222
7530,1093165374
7531,1217108115
7532,1335343213
7533,1447316203
7534,1552501988
7535,1650407297
7536,1740573001
7537,1822576269
7538,1896032544
7539,1960597353
7540,2015967918
7541,2061884579
7542,2098132008
7543,2124540223
7544,2140985382
7545,2147390365
7546,2143725137
7547,2130006885
7548,2106299941
7549,2072715480
7550,2029410995
7551,1976589565
7552,1914498895
7553,1843430160
7554,1763716638
7555,1675732147
7556,1579889291
7557,1476637526
7558,1366461052
7559,1249876543
7560,1127430724
7561,999697806
7562,867276793
7563,730788676
7564,590873517
7565,448187450
7566,303399602
7567,157188959
7568,10241176
7569,-136754632
7570,-283109128
7571,-428135981
7572,-571155085
7573,-711495751
7574,-848499850
7575,-981524899
7576,-1109947075
7577,-1233164142
7578,-1350598271
7579,-1461698755
7580,-1565944585
7581,-1662846900
7582,-1751951276
7583,-1832839856
7584,-1905133312
7585,-1968492624
7586,-2022620667
7587,-2067263607
7588,-2102212091
7589,-2127302226
7590,-2142416354
7591,-2147483596
7592,-2142480189
7593,-2127429596
7594,-2102402397
7595,-2067515959
7596,-2022933880
7597,-1968865230
7598,-1905563564
7599,-1833325736
7600,-1752490505
7601,-1663436951
7602,-1566582689
7603,-1462381920
7604,-1351323294
7605,-1233927622
7606,-1110745433
7607,-982354389
7608,-849356584
7609,-712375711
7610,-572054144
7611,-429049923
7612,-284033667
7613,-137685432
7614,9308480
7615,156258740
7616,302476223
7617,447275241
7618,589976756
7619,729911568
7620,866423451
7621,998872232
7622,1126636790
7623,1249117972
7624,1365741401
7625,1475960170
7626,1579257406
7627,1675148697
7628,1763184359
7629,1842951547
7630,1914076193
7631,1976224757
7632,2029105792
7633,2072471312
7634,2106117955
7635,2129887932
7636,2143669776
7637,2147398856
7638,2141057684
7639,2124675998
7640,2098330619
7641,2062145094
7642,2016289117
7643,1960977728
7644,1896470312
7645,1823069377
7646,1741119137
7647,1651003898
7648,1553146258
7649,1448005121
7650,1336073547
7651,1217876440
7652,1093968089
7653,964929561
7654,831365985
7655,693903709
7656,553187363
7657,409876839
7658,264644192
7659,118170494
7660,-28857365
7661,-175749899
7662,-321818251
7663,-466377433
7664,-608749532
7665,-748266893
7666,-884275249
7667,-1016136785
7668,-1143233136
7669,-1264968283
7670,-1380771346
7671,-1490099266
7672,-1592439348
7673,-1687311668
7674,-1774271320
7675,-1852910506
7676,-1922860448
7677,-1983793113
7678,-2035422758
7679,-2077507264
7680,-2109849276
7681,-2132297126
7682,-2144745543
7683,-2147136152
7684,-2139457742
7685,-2121746319
7686,-2094084943
7687,-2056603332
7688,-2009477255
7689,-1952927712
7690,-1887219892
7691,-1812661933
7692,-1729603474
7693,-1638434021
7694,-1539581112
7695,-1433508319
7696,-1320713073
7697,-1201724328
7698,-1077100083
7699,-947424765
7700,-813306487
7701,-675374200
7702,-534274737
7703,-390669786
7704,-245232786
7705,-98645763
7706,48403859
7707,195226492
7708,341133608
7709,485440974
7710,627471859
7711,766560207
7712,902053763
7713,1033317127
7714,1159734738
7715,1280713760
7716,1395686860
7717,1504114871
7718,1605489318
7719,1699334804
7720,1785211240
7721,1862715907
7722,1931485347
7723,1991197064
7724,2041571039
7725,2082371044
7726,2113405746
7727,2134529607
7728,2145643567
7729,2146695507
7730,2137680494
7731,2118640803
7732,2089665722
7733,2050891130
7734,2002498860
7735,1944715849
7736,1877813070
7737,1802104266
7738,1717944473
7739,1625728359
7740,1525888374
7741,1418892717
7742,1305243147
7743,1185472625
7744,1060142814
7745,929841452
7746,795179588
7747,656788719
7748,515317833
7749,371430358
7750,225801055
7751,79112857
7752,-67946342
7753,-214686906
7754,-360420694
7755,-504464285
7756,-646142184
7757,-784789993
7758,-919757520
7759,-1050411833
7760,-1176140228
7761,-1296353100
7762,-1410486709
7763,-1518005824
7764,-1618406234
7765,-1711217109
7766,-1796003212
7767,-1872366937
7768,-1939950176
7769,-1998435996
7770,-2047550128
7771,-2087062249
7772,-2116787069
7773,-2136585191
7774,-2146363772
7775,-2146076956
7776,-2135726087
7777,-2115359707
7778,-2085073322
7779,-2045008962
7780,-1995354510
7781,-1936342819
7782,-1868250627
7783,-1791397251
7784,-1706143098
7785,-1612887967
7786,-1512069179
7787,-1404159526
7788,-1289665050
7789,-1169122676
7790,-1043097687
7791,-912181079
7792,-776986788
7793,-638148809
7794,-496318223
7795,-352160147
7796,-206350612
7797,-59573394
7798,87483194
7799,234129529
7800,379677911
7801,523445789
7802,664758962
7803,802954740
7804,937385053
7805,1067419487
7806,1192448246
7807,1311885005
7808,1425169665
7809,1531770974
7810,1631189026
7811,1722957599
7812,1806646342
7813,1881862796
7814,1948254233
7815,2005509310
7816,2053359527
7817,2091580492
7818,2119992965
7819,2138463708
7820,2146906100
7821,2145280551
7822,2133594685
7823,2111903302
7824,2080308124
7825,2038957317
7826,1988044796
7827,1927809317
7828,1858533353
7829,1780541776
7830,1694200328
7831,1599913908
7832,1498124674
7833,1389309966
7834,1273980074
7835,1152675837
7836,1025966114
7837,894445111
7838,758729597
7839,619456012
7840,477277481
7841,332860752
7842,186883068
7843,40028994
7844,-107012795
7845,-253552748
7846,-398903662
7847,-542383913
7848,-683320648
7849,-821052943
7850,-954934901
7851,-1084338681
7852,-1208657442
7853,-1327308190
7854,-1439734511
7855,-1545409180
7856,-1643836636
7857,-1734555300
7858,-1817139748
7859,-1891202698
7860,-1956396831
7861,-2012416419
7862,-2058998757
7863,-2095925396
7864,-2123023169
7865,-2140165001
7866,-2147270505
7867,-2144306358
7868,-2131286463
7869,-2108271875
7870,-2075370522
7871,-2032736695
7872,-1980570325
7873,-1919116049
7874,-1848662056
7875,-1769538741
7876,-1682117153
7877,-1586807258
7878,-1484056012
7879,-1374345269
7880,-1258189517
7881,-1136133471
7882,-1008749515
7883,-876635015
7884,-740409526
7885,-600711878
7886,-458197185
7887,-313533770
7888,-167400036
7889,-20481277
7890,126533528
7891,272954954
7892,418096354
7893,561277087
7894,701825704
7895,839083102
7896,972405610
7897,1101168010
7898,1224766471
7899,1342621375
7900,1454180040
7901,1558919312
7902,1656348014
7903,1746009252
7904,1827482560
7905,1900385868
7906,1964377294
7907,2019156751
7908,2064467348
7909,2100096603
7910,2125877430
7911,2141688931
7912,2147456956
7913,2143154458
7914,2128801612
7915,2104465727
7916,2070260925
7917,2026347611
7918,1972931717
7919,1910263736
7920,1838637552
7921,1758389056
7922,1669894575
7923,1573569103
7924,1469864361
7925,1359266674
7926,1242294689
7927,1119496950
7928,991449316
7929,858752270
7930,722028095
7931,581917961
7932,439078916
7933,294180806
7934,147903131
7935,931862
7936,-146043775
7937,-292334539
7938,-437254397
7939,-580123746
7940,-720272598
7941,-857043723
7942,-989795731
7943,-1117906081
7944,-1240773998
7945,-1357823291
7946,-1468505056
7947,-1572300250
7948,-1668722123
7949,-1757318505
7950,-1837673922
7951,-1909411545
7952,-1972194962
7953,-2025729747
7954,-2069764849
7955,-2104093766
7956,-2128555510
7957,-2143035369
7958,-2147465439
7959,-2141824946
7960,-2126140339
7961,-2100485173
7962,-2064979758
7963,-2019790596
7964,-1965129603
7965,-1901253112
7966,-1828460673
7967,-1747093647
7968,-1657533605
7969,-1560200540
7970,-1455550897
7971,-1344075431
7972,-1226296907
7973,-1102767651
7974,-974066953
7975,-840798356
7976,-703586827
7977,-563075818
7978,-419924259
7979,-274803461
7980,-128393968
7981,18617628
7982,165541918
7983,311689897
7984,456376203
7985,598922328
7986,738659799
7987,874933317
7988,1007103824
7989,1134551507
7990,1256678698
7991,1372912679
7992,1482708371
7993,1585550884
7994,1680957939
7995,1768482122
7996,1847712988
7997,1918278982
7998,1979849185
7999,2032134863
8000,2074890821
8001,2107916554
8002,2131057189
8003,2144204206
8004,2147295954
8005,2140317932
8006,2123302864
8007,2096330544
8008,2059527457
8009,2013066193
8010,1957164631
8011,1892084924
8012,1818132263
8013,1735653449
8014,1645035269
8015,1546702677
8016,1441116805
8017,1328772799
8018,1210197497
8019,1085946961
8020,956603864
8021,822774762
8022,685087249
8023,544187011
8024,400734802
8025,255403342
8026,108874165
8027,-38165577
8028,-185026343
8029,-331019425
8030,-475460188
8031,-617671274
8032,-756985785
8033,-892750401
8034,-1024328455
8035,-1151102908
8036,-1272479251
8037,-1387888288
8038,-1496788807
8039,-1598670118
8040,-1693054447
8041,-1779499177
8042,-1857598926
8043,-1926987443
8044,-1987339331
8045,-2038371567
8046,-2079844837
8047,-2111564651
8048,-2133382258
8049,-2145195344
8050,-2146948513
8051,-2138633541
8052,-2120289423
8053,-2092002183
8054,-2053904475
8055,-2006174959
8056,-1949037461
8057,-1882759931
8058,-1807653176
8059,-1724069410
8060,-1632400602
8061,-1533076632
8062,-1426563281
8063,-1313360046
8064,-1193997793
8065,-1069036275
8066,-939061498
8067,-804682982
8068,-666530895
8069,-525253104
8070,-381512133
8071,-235982057
8072,-89345339
8073,57710363
8074,204495433
8075,350321519
8076,494504769
8077,636369032
8078,775249036
8079,910493500
8080,1041468195
8081,1167558913
8082,1288174350
8083,1402748878
8084,1510745199
8085,1611656864
8086,1705010645
8087,1790368759
8088,1867330918
8089,1935536207
8090,1994664777
8091,2044439344
8092,2084626489
8093,2115037754
8094,2135530525
8095,2146008701
8096,2146423145
8097,2136771913
8098,2117100264
8099,2087500450
8100,2048111278
8101,1999117464
8102,1940748767
8103,1873278906
8104,1797024281
8105,1712342491
8106,1619630651
8107,1519323535
8108,1411891533
8109,1297838450
8110,1177699138
8111,1052036993
8112,921441308
8113,786524514
8114,647919303
8115,506275668
8116,362257848
8117,216541215
8118,69809109
8119,-77250366
8120,-223947576
8121,-369594581
8122,-513508368
8123,-655014051
8124,-793448039
8125,-928161143
8126,-1058521625
8127,-1183918157
8128,-1303762691
8129,-1417493216
8130,-1524576389
8131,-1624510045
8132,-1716825541
8133,-1801089965
8134,-1876908156
8135,-1943924565
8136,-2001824918
8137,-2050337689
8138,-2089235379
8139,-2118335575
8140,-2137501812
8141,-2146644210
8142,-2145719895
8143,-2134733202
8144,-2113735653
8145,-2082825717
8146,-2042148345
8147,-1991894295
8148,-1932299235
8149,-1863642634
8150,-1786246460
8151,-1700473663
8152,-1606726475
8153,-1505444525
8154,-1397102775
8155,-1282209296
8156,-1161302882
8157,-1034950524
8158,-903744754
8159,-768300863
8160,-629254016
8161,-487256275
8162,-342973540
8163,-197082427
8164,-50267093
8165,96783967
8166,243381160
8167,388837013
8168,532469411
8169,673604787
8170,811581286
8171,945751865
8172,1075487330
8173,1200179285
8174,1319242985
8175,1432120080
8176,1538281232
8177,1637228596
8178,1728498157
8179,1811661907
8180,1886329848
8181,1952151823
8182,2008819159
8183,2056066115
8184,2093671125
8185,2121457841
8186,2139295956
8187,2147101817
8188,2144838820
8189,2132517577
8190,2110195868
8191,2077978371
8192,2036016171
8193,1984506050
8194,1923689565
8195,1853851915
8196,1775320606
8197,1688463910
8198,1593689143
8199,1491440753
8200,1382198234
8201,1266473881
8202,1144810384
8203,1017778285
8204,885973304
8205,750013540
8206,610536580
8207,468196501
8208,323660809
8209,177607306
8210,30720912
8211,-116309548
8212,-262794573
8213,-408047220
8214,-551386326
8215,-692139698
8216,-829647274
8217,-963264209
8218,-1092363906
8219,-1216340949
8220,-1334613948
8221,-1446628259
8222,-1551858590
8223,-1649811463
8224,-1740027526
8225,-1822083710
8226,-1895595211
8227,-1960217297
8228,-2015646921
8229,-2061624146
8230,-2097933361
8231,-2124404293
8232,-2140912807
8233,-2147381486
8234,-2143779994
8235,-2130125222
8236,-2106481203
8237,-2072958816
8238,-2029715265
8239,-1976953341
8240,-1914920471
8241,-1843907560
8242,-1764247623
8243,-1676314227
8244,-1580519736
8245,-1477313379
8246,-1367179145
8247,-1250633508
8248,-1128223011
8249,-1000521699
8250,-868128429
8251,-731664061
8252,-591768546
8253,-449097925
8254,-304321255
8255,-158117466
8256,-11172184
8257,135825489
8258,282186208
8259,427223611
8260,570257545
8261,710617249
8262,847644506
8263,980696723
8264,1109149953
8265,1232401810
8266,1349874306
8267,1461016550
8268,1565307340
8269,1662257604
8270,1751412692
8271,1832354509
8272,1904703479
8273,1968120320
8274,2022307639
8275,2067011322
8276,2102021732
8277,2127174687
8278,2142352232
8279,2147483192
8280,2142543504
8281,2127556334
8282,2102591965
8283,2067767466
8284,2023246147
8285,1969236793
8286,1905992680
8287,1833810393
8288,1753028430
8289,1664025621
8290,1567219344
8291,1463063575
8292,1352046752
8293,1234689490
8294,1111542137
8295,983182195
8296,850211609
8297,713253946
8298,572951470
8299,429962131
8300,284956480
8301,138614523
8302,-8377468
8303,-155330174
8304,-301554457
8305,-446364597
8306,-589081505
8307,-729035908
8308,-865571489
8309,-998047963
8310,-1125844080
8311,-1248360537
8312,-1365022794
8313,-1475283761
8314,-1578626367
8315,-1674565987
8316,-1762652710
8317,-1842473454
8318,-1913653897
8319,-1975860238
8320,-2028800759
8321,-2072227197
8322,-2105935901
8323,-2129768794
8324,-2143614112
8325,-2147406927
8326,-2141129453
8327,-2124811128
8328,-2098528476
8329,-2062404751
8330,-2016609355
8331,-1961357047
8332,-1896906932
8333,-1823561250
8334,-1741663957
8335,-1651599111
8336,-1553789071
8337,-1448692520
8338,-1336802309
8339,-1218643148
8340,-1094769146
8341,-965761211
8342,-832224328
8343,-694784720
8344,-554086911
8345,-410790704
8346,-265568090
8347,-119100092
8348,27926427
8349,174821986
8350,320897715
8351,465468590
8352,607856645
8353,747394149
8354,883426740
8355,1015316491
8356,1142444904
8357,1264215808
8358,1380058157
8359,1489428708
8360,1591814566
8361,1686735592
8362,1773746651
8363,1852439705
8364,1922445722
8365,1983436407
8366,2035125745
8367,2077271337
8368,2109675541
8369,2132186398
8370,2144698342
8371,2147152699
8372,2139537958
8373,2121889829
8374,2094291074
8375,2056871117
8376,2009805439
8377,1953314755
8378,1887663979
8379,1813160982
8380,1730155145
8381,1639035725
8382,1540230029
8383,1434201406
8384,1321447080
8385,1202495812
8386,1077905426
8387,948260191
8388,814168078
8389,676257915
8390,535176432
8391,391585234
8392,246157692
8393,99575790
8394,-47473072
8395,-194299309
8396,-340214378
8397,-484534008
8398,-626581409
8399,-765690450
8400,-901208777
8401,-1032500875
8402,-1158951049
8403,-1279966307
8404,-1394979150
8405,-1503450221
8406,-1604870846
8407,-1698765410
8408,-1784693594
8409,-1862252437
8410,-1931078226
8411,-1990848202
8412,-2041282072
8413,-2082143326
8414,-2113240345
8415,-2134427299
8416,-2145604832
8417,-2146720527
8418,-2137769151
8419,-2118792681
8420,-2089880110
8421,-2051167021
8422,-2002834961
8423,-1945110584
8424,-1878264588
8425,-1802610449
8426,-1718502947
8427,-1626336507
8428,-1526543342
8429,-1419591435
8430,-1305982337
8431,-1186248821
8432,-1060952376
8433,-930680584
8434,-796044354
8435,-657675065
8436,-516221602
8437,-372347311
8438,-226726893
8439,-80043237
8440,67015782
8441,213760531
8442,359502847
8443,503559270
8444,645254247
8445,783923296
8446,918916128
8447,1049599692
8448,1175361146
8449,1295610731
8450,1409784535
8451,1517347137
8452,1617794123
8453,1710654444
8454,1795492632
8455,1871910837
8456,1939550694
8457,1998095006
8458,2047269229
8459,2086842759
8460,2116630016
8461,2136491312
8462,2146333507
8463,2146110447
8464,2135823178
8465,2115519941
8466,2085295948
8467,2045292937
8468,1995698501
8469,1936745214
8470,1868709538
8471,1791910527
8472,1706708331
8473,1613502507
8474,1512730144
8475,1404863816
8476,1290409363
8477,1169903520
8478,1043911401
8479,913023848
8480,777854659
8481,639037712
8482,497223990
8483,353078530
8484,207277304
8485,60504049
8486,-86552939
8487,-233204037
8488,-378761522
8489,-522542801
8490,-663873609
8491,-802091175
8492,-936547324
8493,-1066611524
8494,-1191673837
8495,-1311147782
8496,-1424473085
8497,-1531118304
8498,-1630583327
8499,-1722401710
8500,-1806142871
8501,-1881414104
8502,-1947862424
8503,-2005176221
8504,-2053086721
8505,-2091369247
8506,-2119844273
8507,-2138378265
8508,-2146884307
8509,-2145322511
8510,-2133700200
8511,-2112071878
8512,-2080538970
8513,-2039249351
8514,-1988396649
8515,-1928219338
8516,-1858999620
8517,-1781062102
8518,-1694772273
8519,-1600534789
8520,-1498791580
8521,-1390019770
8522,-1274729446
8523,-1153461265
8524,-1026783913
8525,-895291446
8526,-759600500
8527,-620347398
8528,-478185171
8529,-333780488
8530,-187810538
8531,-40959848
8532,106082922
8533,252628217
8534,397988808
8535,541483026
8536,682437954
8537,820192581
8538,954100905
8539,1083534962
8540,1207887769
8541,1326576173
8542,1439043583
8543,1544762581
8544,1643237398
8545,1734006234
8546,1816643427
8547,1890761451
8548,1956012726
8549,2012091258
8550,2058734065
8551,2095722414
8552,2122882850
8553,2140088001
8554,2147257186
8555,2144356783
8556,2131400395
8557,2108448779
8558,2075609569
8559,2033036765
8560,1980930011
8561,1919533662
8562,1849135639
8563,1770066073
8564,1682695762
8565,1587434429
8566,1484728805
8567,1375060528
8568,1258943888
8569,1136923417
8570,1009571331
8571,877484848
8572,741283389
8573,601605674
8574,459106722
8575,314454784
8576,168328207
8577,21412252
8578,-125604114
8579,-272031460
8580,-417183111
8581,-560378377
8582,-700945742
8583,-838226014
8584,-971575415
8585,-1100368603
8586,-1224001599
8587,-1341894626
8588,-1453494822
8589,-1558278838
8590,-1655755287
8591,-1745467053
8592,-1826993431
8593,-1899952102
8594,-1964000926
8595,-2018839545
8596,-2064210793
8597,-2099901901
8598,-2125745495
8599,-2141620380
8600,-2147452113
8601,-2143213344
8602,-2128923951
8603,-2104650945
8604,-2070508154
8605,-2026655692
8606,-1973299204
8607,-1910688907
8608,-1839118413
8609,-1758923352
8610,-1670479799
8611,-1574202512
8612,-1470542984
8613,-1359987328
8614,-1243053996
8615,-1120291348
8616,-992275081
8617,-859605529
8618,-722904846
8619,-582814093
8620,-439990226
8621,-295103020
8622,-148831926
8623,-1862882
8624,145114897
8625,291412159
8626,436342840
8627,579227286
8628,719395440
8629,856189980
8630,988969408
8631,1117111052
8632,1240013991
8633,1357101870
8634,1467825604
8635,1571665953
8636,1668135957
8637,1756783218
8638,1837192024
8639,1908985297
8640,1971826361
8641,2025420523
8642,2069516452
8643,2103907360
8644,2128431970
8645,2142975275
8646,2147469071
8647,2141892287
8648,2126271075
8649,2100678690
8650,2065235148
8651,2020106662
8652,1965504863
8653,1901685806
8654,1828948772
8655,1747634861
8656,1658125397
8657,1560840134
8658,1456235294
8659,1344801422
8660,1227061088
